id,tweet_id,user_screen_name,user_id,collection,text
102,268108686851973122,billyptx,406686963,tx_secession,ifyoucallsomeonedumbdon
103,262511204419895297,billyptx,406686963,tx_secession,TheWalkingDead
104,262511204419895297,billyptx,406686963,tx_secession,WeHaveToGoBack
105,256821856454180864,billyptx,406686963,tx_secession,Mavstoberfest
106,256745262297534465,billyptx,406686963,tx_secession,VPDebate
107,249681765256556544,billyptx,406686963,tx_secession,UFOsighting
108,246656521474297856,billyptx,406686963,tx_secession,yolo
109,246655240424787969,billyptx,406686963,tx_secession,yolo
110,246325934788067328,billyptx,406686963,tx_secession,hashtag
111,246308960624328704,billyptx,406686963,tx_secession,hashtag
112,246261346683977728,billyptx,406686963,tx_secession,comeOnSiblingsAndPayUp
113,245972110193881088,billyptx,406686963,tx_secession,TexasTwitterTue
114,243022286398033920,billyptx,406686963,tx_secession,LyinRyan
115,240918518755897344,billyptx,406686963,tx_secession,youngpeoplehashtag
116,207280429009604610,billyptx,406686963,tx_secession,SMUSWAT
117,913841360775503872,NoH3Oppress,819371331024142336,tx_secession,Left
118,913819289932619776,NoH3Oppress,819371331024142336,tx_secession,MAGA
119,913819289932619776,NoH3Oppress,819371331024142336,tx_secession,Foxnews
120,913808076481871873,NoH3Oppress,819371331024142336,tx_secession,COSProject
121,913808076481871873,NoH3Oppress,819371331024142336,tx_secession,WeDecide
122,913808076481871873,NoH3Oppress,819371331024142336,tx_secession,PJNET
123,913807801272606720,NoH3Oppress,819371331024142336,tx_secession,LEFT
124,913807801272606720,NoH3Oppress,819371331024142336,tx_secession,USA
125,913806138474237952,NoH3Oppress,819371331024142336,tx_secession,Snowden
126,913806138474237952,NoH3Oppress,819371331024142336,tx_secession,Assange
127,913778029909893120,NoH3Oppress,819371331024142336,tx_secession,MAGA
128,913777796366733312,NoH3Oppress,819371331024142336,tx_secession,GOP
129,913777796366733312,NoH3Oppress,819371331024142336,tx_secession,DEM
130,913763223567949824,NoH3Oppress,819371331024142336,tx_secession,MAGA
131,913757812815151106,NoH3Oppress,819371331024142336,tx_secession,Poland
132,913757812815151106,NoH3Oppress,819371331024142336,tx_secession,Christians
133,913757812815151106,NoH3Oppress,819371331024142336,tx_secession,Jews
134,913757812815151106,NoH3Oppress,819371331024142336,tx_secession,EU
135,913753462508216320,NoH3Oppress,819371331024142336,tx_secession,GOP
136,913753462508216320,NoH3Oppress,819371331024142336,tx_secession,Dems
137,913753462508216320,NoH3Oppress,819371331024142336,tx_secession,MAGA
138,913749549079969797,NoH3Oppress,819371331024142336,tx_secession,GOP
139,913749549079969797,NoH3Oppress,819371331024142336,tx_secession,Dem
140,913749549079969797,NoH3Oppress,819371331024142336,tx_secession,MAGA
141,913748097448132608,NoH3Oppress,819371331024142336,tx_secession,Dem
142,913748097448132608,NoH3Oppress,819371331024142336,tx_secession,MAGA
143,913747314585460747,NoH3Oppress,819371331024142336,tx_secession,Dem
144,913747314585460747,NoH3Oppress,819371331024142336,tx_secession,MAGA
145,913746472985812992,NoH3Oppress,819371331024142336,tx_secession,GOP
146,913746472985812992,NoH3Oppress,819371331024142336,tx_secession,Dem
147,913746472985812992,NoH3Oppress,819371331024142336,tx_secession,MAGA
148,913743292499615744,NoH3Oppress,819371331024142336,tx_secession,LEFT
149,913743292499615744,NoH3Oppress,819371331024142336,tx_secession,Dems
150,913743292499615744,NoH3Oppress,819371331024142336,tx_secession,Liberals
151,913604442783571973,NoH3Oppress,819371331024142336,tx_secession,MAGA
152,913563641495957506,NoH3Oppress,819371331024142336,tx_secession,ICANN
153,913563641495957506,NoH3Oppress,819371331024142336,tx_secession,DACA
154,913553442781540357,NoH3Oppress,819371331024142336,tx_secession,MAGA
155,913553442781540357,NoH3Oppress,819371331024142336,tx_secession,foxnews
156,913422536758640641,NoH3Oppress,819371331024142336,tx_secession,GOP
157,913422536758640641,NoH3Oppress,819371331024142336,tx_secession,MAGA
158,913419942044721153,NoH3Oppress,819371331024142336,tx_secession,LEFT
159,913419942044721153,NoH3Oppress,819371331024142336,tx_secession,Dems
160,913388367865188353,NoH3Oppress,819371331024142336,tx_secession,MAGA
161,913388367865188353,NoH3Oppress,819371331024142336,tx_secession,Foxnews
162,913225739331235840,NoH3Oppress,819371331024142336,tx_secession,MAGA
163,913225739331235840,NoH3Oppress,819371331024142336,tx_secession,Foxnews
164,913220233866878976,NoH3Oppress,819371331024142336,tx_secession,MAGA
165,913210929025761280,NoH3Oppress,819371331024142336,tx_secession,USA
166,913210929025761280,NoH3Oppress,819371331024142336,tx_secession,MAGA
167,913208918330957824,NoH3Oppress,819371331024142336,tx_secession,America
168,913208918330957824,NoH3Oppress,819371331024142336,tx_secession,Left
169,913208918330957824,NoH3Oppress,819371331024142336,tx_secession,Democrats
170,913205986864783361,NoH3Oppress,819371331024142336,tx_secession,MAGA
171,913013104098734081,NoH3Oppress,819371331024142336,tx_secession,MAGA
172,913013104098734081,NoH3Oppress,819371331024142336,tx_secession,NFL
173,913013104098734081,NoH3Oppress,819371331024142336,tx_secession,Foxnews
174,912899764034920450,NoH3Oppress,819371331024142336,tx_secession,OBAMAISAFRAUD
175,912899764034920450,NoH3Oppress,819371331024142336,tx_secession,KILLARY
176,912899764034920450,NoH3Oppress,819371331024142336,tx_secession,KKK
177,912899764034920450,NoH3Oppress,819371331024142336,tx_secession,ANTIFA
178,912899764034920450,NoH3Oppress,819371331024142336,tx_secession,ISIS
179,912899764034920450,NoH3Oppress,819371331024142336,tx_secession,SOROS
180,912899764034920450,NoH3Oppress,819371331024142336,tx_secession,BLM
181,912899764034920450,NoH3Oppress,819371331024142336,tx_secession,GOOGLE
182,912899764034920450,NoH3Oppress,819371331024142336,tx_secession,FACEBOOK
183,912899764034920450,NoH3Oppress,819371331024142336,tx_secession,AMAZON
184,912847768535818241,NoH3Oppress,819371331024142336,tx_secession,MAGA
185,912843693979140097,NoH3Oppress,819371331024142336,tx_secession,MAGA
186,912843693979140097,NoH3Oppress,819371331024142336,tx_secession,Tx
187,912843693979140097,NoH3Oppress,819371331024142336,tx_secession,Texas
188,912843693979140097,NoH3Oppress,819371331024142336,tx_secession,Alabama
189,912842715208990720,NoH3Oppress,819371331024142336,tx_secession,TCOT
190,912842715208990720,NoH3Oppress,819371331024142336,tx_secession,Ccot
191,912839581002633216,NoH3Oppress,819371331024142336,tx_secession,MAGA
192,912838411328696320,NoH3Oppress,819371331024142336,tx_secession,DJT
193,912801518268563456,NoH3Oppress,819371331024142336,tx_secession,BlackLivesMatter
194,912801518268563456,NoH3Oppress,819371331024142336,tx_secession,MAGA
195,912801518268563456,NoH3Oppress,819371331024142336,tx_secession,foxnews
196,912799162822909953,NoH3Oppress,819371331024142336,tx_secession,TakeAKnee
197,912797261532241920,NoH3Oppress,819371331024142336,tx_secession,MAGA
198,912797261532241920,NoH3Oppress,819371331024142336,tx_secession,foxnews
199,912795086294880256,NoH3Oppress,819371331024142336,tx_secession,MAGA
200,912793377568985088,NoH3Oppress,819371331024142336,tx_secession,MAGA
201,912786113068113922,NoH3Oppress,819371331024142336,tx_secession,MAGA
202,912719170373947392,NoH3Oppress,819371331024142336,tx_secession,MAGA
203,912365873741963264,NoH3Oppress,819371331024142336,tx_secession,TakeTheKnee
204,912365873741963264,NoH3Oppress,819371331024142336,tx_secession,BanNFL
205,912365549195223040,NoH3Oppress,819371331024142336,tx_secession,NASCAR
206,912327140980359168,NoH3Oppress,819371331024142336,tx_secession,MSM
207,912327140980359168,NoH3Oppress,819371331024142336,tx_secession,Left
208,912327140980359168,NoH3Oppress,819371331024142336,tx_secession,Liberals
209,912327140980359168,NoH3Oppress,819371331024142336,tx_secession,Dems
210,912327140980359168,NoH3Oppress,819371331024142336,tx_secession,Democrats
211,912327140980359168,NoH3Oppress,819371331024142336,tx_secession,MAGA
212,912327140980359168,NoH3Oppress,819371331024142336,tx_secession,Foxnews
213,912326381450674176,NoH3Oppress,819371331024142336,tx_secession,MAGA
214,912326381450674176,NoH3Oppress,819371331024142336,tx_secession,Foxnews
215,912325606343192576,NoH3Oppress,819371331024142336,tx_secession,Foxnews
216,912325337324838912,NoH3Oppress,819371331024142336,tx_secession,Left
217,912325337324838912,NoH3Oppress,819371331024142336,tx_secession,MAGA
218,912320796894289920,NoH3Oppress,819371331024142336,tx_secession,MAGA
219,912320385340674049,NoH3Oppress,819371331024142336,tx_secession,MAGA
220,912319146792067072,NoH3Oppress,819371331024142336,tx_secession,SeeTheDifference
221,912318553981775872,NoH3Oppress,819371331024142336,tx_secession,Dem
222,912300295077556224,NoH3Oppress,819371331024142336,tx_secession,NFL
223,912300295077556224,NoH3Oppress,819371331024142336,tx_secession,Left
224,912300295077556224,NoH3Oppress,819371331024142336,tx_secession,MAGA
225,912296906079969280,NoH3Oppress,819371331024142336,tx_secession,MAGA
226,912296065008680961,NoH3Oppress,819371331024142336,tx_secession,TakeAStandNotAKnee
227,912064099898482688,NoH3Oppress,819371331024142336,tx_secession,maga
228,912063624104914945,NoH3Oppress,819371331024142336,tx_secession,USFA
229,912063227428708352,NoH3Oppress,819371331024142336,tx_secession,MAGA
230,912058979181748224,NoH3Oppress,819371331024142336,tx_secession,MAGA
231,912057671569649664,NoH3Oppress,819371331024142336,tx_secession,USA
232,912057671569649664,NoH3Oppress,819371331024142336,tx_secession,Conservatives
233,912057671569649664,NoH3Oppress,819371331024142336,tx_secession,Christians
234,912057671569649664,NoH3Oppress,819371331024142336,tx_secession,Jews
235,912053304028307457,NoH3Oppress,819371331024142336,tx_secession,Love
236,912053304028307457,NoH3Oppress,819371331024142336,tx_secession,Respect
237,912053304028307457,NoH3Oppress,819371331024142336,tx_secession,StandForTheAnthem
238,911980923859689473,NoH3Oppress,819371331024142336,tx_secession,Foxnews
239,911980668279599106,NoH3Oppress,819371331024142336,tx_secession,MAGA
240,911980668279599106,NoH3Oppress,819371331024142336,tx_secession,Heritage
241,911980668279599106,NoH3Oppress,819371331024142336,tx_secession,ACLJ
242,911947457734553600,NoH3Oppress,819371331024142336,tx_secession,Btw17
243,911947457734553600,NoH3Oppress,819371331024142336,tx_secession,AfD
244,911939035748118534,NoH3Oppress,819371331024142336,tx_secession,MAGA
245,911936880052125696,NoH3Oppress,819371331024142336,tx_secession,Pope
246,911936880052125696,NoH3Oppress,819371331024142336,tx_secession,ma4t
247,911931261760921601,NoH3Oppress,819371331024142336,tx_secession,Left
248,911931261760921601,NoH3Oppress,819371331024142336,tx_secession,Liberals
249,911931261760921601,NoH3Oppress,819371331024142336,tx_secession,Dems
250,911931261760921601,NoH3Oppress,819371331024142336,tx_secession,Democrats
251,911931261760921601,NoH3Oppress,819371331024142336,tx_secession,MAGA
252,911931032458244096,NoH3Oppress,819371331024142336,tx_secession,StandForOurAnthem
253,911794726029762561,NoH3Oppress,819371331024142336,tx_secession,MAGA
254,911675862390521857,NoH3Oppress,819371331024142336,tx_secession,Soros
255,911648830185025537,NoH3Oppress,819371331024142336,tx_secession,Conservatives
256,911648830185025537,NoH3Oppress,819371331024142336,tx_secession,Tcot
257,911648830185025537,NoH3Oppress,819371331024142336,tx_secession,Ccot
258,911648830185025537,NoH3Oppress,819371331024142336,tx_secession,MAGA
259,911647672095850496,NoH3Oppress,819371331024142336,tx_secession,TakeAKnee
260,911647458760867840,NoH3Oppress,819371331024142336,tx_secession,RampagesRant
261,911647458760867840,NoH3Oppress,819371331024142336,tx_secession,Liberalism101
262,911646725982400512,NoH3Oppress,819371331024142336,tx_secession,TakeAKnee
263,911646725982400512,NoH3Oppress,819371331024142336,tx_secession,IrrevlevancePark
264,911646725982400512,NoH3Oppress,819371331024142336,tx_secession,Emmys
265,911646725982400512,NoH3Oppress,819371331024142336,tx_secession,Hollywood
266,911646126318559232,NoH3Oppress,819371331024142336,tx_secession,TakeAKnee
267,911646126318559232,NoH3Oppress,819371331024142336,tx_secession,TurnOffTheTV
268,911645939906965504,NoH3Oppress,819371331024142336,tx_secession,MAGA
269,911645939906965504,NoH3Oppress,819371331024142336,tx_secession,MCGA
270,911645939906965504,NoH3Oppress,819371331024142336,tx_secession,CA26
271,911645939906965504,NoH3Oppress,819371331024142336,tx_secession,CAGOP
272,911645567410880513,NoH3Oppress,819371331024142336,tx_secession,Texas
273,911645567410880513,NoH3Oppress,819371331024142336,tx_secession,BASED
274,911645567410880513,NoH3Oppress,819371331024142336,tx_secession,RedPill
275,911600192314515456,NoH3Oppress,819371331024142336,tx_secession,UK
276,911600192314515456,NoH3Oppress,819371331024142336,tx_secession,EU
277,911600192314515456,NoH3Oppress,819371331024142336,tx_secession,Brexit
278,911296088274898944,NoH3Oppress,819371331024142336,tx_secession,MAGA
279,911296088274898944,NoH3Oppress,819371331024142336,tx_secession,Foxnews
280,911293374493102082,NoH3Oppress,819371331024142336,tx_secession,MAGA
281,911292435480813568,NoH3Oppress,819371331024142336,tx_secession,MAGA
282,911209394032873472,NoH3Oppress,819371331024142336,tx_secession,MAGA
283,911209394032873472,NoH3Oppress,819371331024142336,tx_secession,TCOT
284,911065771358412800,NoH3Oppress,819371331024142336,tx_secession,MitchMcConnell
285,911015777104404480,NoH3Oppress,819371331024142336,tx_secession,MAGA
286,911015777104404480,NoH3Oppress,819371331024142336,tx_secession,Foxnews
287,910988392963252225,NoH3Oppress,819371331024142336,tx_secession,MAGA
288,910987484346978305,NoH3Oppress,819371331024142336,tx_secession,bbcqt
289,910985408338550784,NoH3Oppress,819371331024142336,tx_secession,USFA
290,910864609451556865,NoH3Oppress,819371331024142336,tx_secession,USFA
291,910863562809139200,NoH3Oppress,819371331024142336,tx_secession,txlege
292,910627732861599745,NoH3Oppress,819371331024142336,tx_secession,MAGA
293,910626395465801729,NoH3Oppress,819371331024142336,tx_secession,DACA
294,910626128720576512,NoH3Oppress,819371331024142336,tx_secession,GOP
295,910626128720576512,NoH3Oppress,819371331024142336,tx_secession,DNC
296,910622658072535040,NoH3Oppress,819371331024142336,tx_secession,MAGA
297,910622658072535040,NoH3Oppress,819371331024142336,tx_secession,foxnews
298,910620016663580672,NoH3Oppress,819371331024142336,tx_secession,UK
299,910620016663580672,NoH3Oppress,819371331024142336,tx_secession,EU
300,910620016663580672,NoH3Oppress,819371331024142336,tx_secession,MGBGA
301,910618088407687169,NoH3Oppress,819371331024142336,tx_secession,UK
302,910618088407687169,NoH3Oppress,819371331024142336,tx_secession,Brexit
303,910618088407687169,NoH3Oppress,819371331024142336,tx_secession,MGBGA
304,910605493168570368,NoH3Oppress,819371331024142336,tx_secession,MAGA
305,910601943696916480,NoH3Oppress,819371331024142336,tx_secession,ma4t
306,910601707108704256,NoH3Oppress,819371331024142336,tx_secession,Dem
307,910601707108704256,NoH3Oppress,819371331024142336,tx_secession,MAGA
308,910594084120567808,NoH3Oppress,819371331024142336,tx_secession,MAGA
309,910513742613331969,NoH3Oppress,819371331024142336,tx_secession,USFA
310,910504346000932864,NoH3Oppress,819371331024142336,tx_secession,UK
311,910504346000932864,NoH3Oppress,819371331024142336,tx_secession,EU
312,910335391810543616,NoH3Oppress,819371331024142336,tx_secession,Christians
313,910335391810543616,NoH3Oppress,819371331024142336,tx_secession,Conservatives
314,910335391810543616,NoH3Oppress,819371331024142336,tx_secession,MAGA
315,910335391810543616,NoH3Oppress,819371331024142336,tx_secession,Foxnews
316,910335391810543616,NoH3Oppress,819371331024142336,tx_secession,UK
317,910327361597353984,NoH3Oppress,819371331024142336,tx_secession,Hillary
318,910327361597353984,NoH3Oppress,819371331024142336,tx_secession,Left
319,910327361597353984,NoH3Oppress,819371331024142336,tx_secession,liberals
320,910327361597353984,NoH3Oppress,819371331024142336,tx_secession,Dems
321,910327361597353984,NoH3Oppress,819371331024142336,tx_secession,POTUS
322,910327361597353984,NoH3Oppress,819371331024142336,tx_secession,MAGA
323,910293933678194688,NoH3Oppress,819371331024142336,tx_secession,left
324,910293933678194688,NoH3Oppress,819371331024142336,tx_secession,Dems
325,910293933678194688,NoH3Oppress,819371331024142336,tx_secession,Democrats
326,910293933678194688,NoH3Oppress,819371331024142336,tx_secession,Liberals
327,910293933678194688,NoH3Oppress,819371331024142336,tx_secession,MAGA
328,910293933678194688,NoH3Oppress,819371331024142336,tx_secession,Foxnews
329,910291604694433792,NoH3Oppress,819371331024142336,tx_secession,Congress
330,910290824990097408,NoH3Oppress,819371331024142336,tx_secession,Hillary
331,910286465774501888,NoH3Oppress,819371331024142336,tx_secession,UK
332,910262177507950592,NoH3Oppress,819371331024142336,tx_secession,Congress
333,910262177507950592,NoH3Oppress,819371331024142336,tx_secession,MAGA
334,910259600569409536,NoH3Oppress,819371331024142336,tx_secession,MAGA
335,910126508500385792,NoH3Oppress,819371331024142336,tx_secession,Emmys2017
336,910123079057104896,NoH3Oppress,819371331024142336,tx_secession,Dems
337,910123079057104896,NoH3Oppress,819371331024142336,tx_secession,DeepState
338,910123079057104896,NoH3Oppress,819371331024142336,tx_secession,MAGA
339,909979369128337408,NoH3Oppress,819371331024142336,tx_secession,MAGA
340,909890210694959105,NoH3Oppress,819371331024142336,tx_secession,MAGA
341,909781206245322752,NoH3Oppress,819371331024142336,tx_secession,MAGA
342,909776938683662336,NoH3Oppress,819371331024142336,tx_secession,USFA
343,909579632499757056,NoH3Oppress,819371331024142336,tx_secession,MAGA
344,909554888861876224,NoH3Oppress,819371331024142336,tx_secession,pope
345,909500050513969152,NoH3Oppress,819371331024142336,tx_secession,MAGA
346,909498079908323328,NoH3Oppress,819371331024142336,tx_secession,MAGA
347,909497376716361728,NoH3Oppress,819371331024142336,tx_secession,MAGA
348,909492587588759552,NoH3Oppress,819371331024142336,tx_secession,USFA
349,909491254420955136,NoH3Oppress,819371331024142336,tx_secession,Nascar
350,909470525310722048,NoH3Oppress,819371331024142336,tx_secession,Dems
351,909470525310722048,NoH3Oppress,819371331024142336,tx_secession,Left
352,909470525310722048,NoH3Oppress,819371331024142336,tx_secession,Liberals
353,909470525310722048,NoH3Oppress,819371331024142336,tx_secession,Hollywood
354,909470525310722048,NoH3Oppress,819371331024142336,tx_secession,MAGA
355,909470525310722048,NoH3Oppress,819371331024142336,tx_secession,TCOT
356,909470525310722048,NoH3Oppress,819371331024142336,tx_secession,Heritage
357,909468965105045504,NoH3Oppress,819371331024142336,tx_secession,MAGA
358,909468965105045504,NoH3Oppress,819371331024142336,tx_secession,Foxnews
359,909468965105045504,NoH3Oppress,819371331024142336,tx_secession,Heritage
360,909468965105045504,NoH3Oppress,819371331024142336,tx_secession,Conservative
361,909466584699232256,NoH3Oppress,819371331024142336,tx_secession,MAGA
362,909466445616078848,NoH3Oppress,819371331024142336,tx_secession,USFA
363,909466313940025344,NoH3Oppress,819371331024142336,tx_secession,USFA
364,909466059291336704,NoH3Oppress,819371331024142336,tx_secession,Ccot
365,909466059291336704,NoH3Oppress,819371331024142336,tx_secession,Left
366,909466059291336704,NoH3Oppress,819371331024142336,tx_secession,Liberals
367,909466059291336704,NoH3Oppress,819371331024142336,tx_secession,Dems
368,909466059291336704,NoH3Oppress,819371331024142336,tx_secession,MAGA
369,909454792749072385,NoH3Oppress,819371331024142336,tx_secession,MAGA
370,909449473335615488,NoH3Oppress,819371331024142336,tx_secession,NoDACA
371,909449473335615488,NoH3Oppress,819371331024142336,tx_secession,MAGA
372,909449473335615488,NoH3Oppress,819371331024142336,tx_secession,Left
373,909449473335615488,NoH3Oppress,819371331024142336,tx_secession,Liberals
374,909449473335615488,NoH3Oppress,819371331024142336,tx_secession,Dems
375,909449473335615488,NoH3Oppress,819371331024142336,tx_secession,Foxnews
376,909439951263039488,NoH3Oppress,819371331024142336,tx_secession,MAGA
377,909434834413432832,NoH3Oppress,819371331024142336,tx_secession,UN
378,909434834413432832,NoH3Oppress,819371331024142336,tx_secession,Dems
379,909429550752219142,NoH3Oppress,819371331024142336,tx_secession,MAGA
380,909428146646089728,NoH3Oppress,819371331024142336,tx_secession,UK
381,909428146646089728,NoH3Oppress,819371331024142336,tx_secession,Brexit
382,909428146646089728,NoH3Oppress,819371331024142336,tx_secession,MGBGA
383,909427434486865921,NoH3Oppress,819371331024142336,tx_secession,MAGA
384,909060761548242944,NoH3Oppress,819371331024142336,tx_secession,MP
385,909057273586081793,NoH3Oppress,819371331024142336,tx_secession,BLM
386,909057273586081793,NoH3Oppress,819371331024142336,tx_secession,Left
387,909057273586081793,NoH3Oppress,819371331024142336,tx_secession,Liberals
388,909057273586081793,NoH3Oppress,819371331024142336,tx_secession,Dems
389,909057273586081793,NoH3Oppress,819371331024142336,tx_secession,Democrats
390,909057273586081793,NoH3Oppress,819371331024142336,tx_secession,GOP
391,909057273586081793,NoH3Oppress,819371331024142336,tx_secession,Antifa
392,909057273586081793,NoH3Oppress,819371331024142336,tx_secession,MAGA
393,909057273586081793,NoH3Oppress,819371331024142336,tx_secession,USA
394,909057273586081793,NoH3Oppress,819371331024142336,tx_secession,America
395,909057273586081793,NoH3Oppress,819371331024142336,tx_secession,foxnews
396,909057273586081793,NoH3Oppress,819371331024142336,tx_secession,MSM
397,909057273586081793,NoH3Oppress,819371331024142336,tx_secession,Hollywood
398,909055225524191233,NoH3Oppress,819371331024142336,tx_secession,Left
399,908132242433523712,NoH3Oppress,819371331024142336,tx_secession,Left
400,908132242433523712,NoH3Oppress,819371331024142336,tx_secession,Liberals
401,908132242433523712,NoH3Oppress,819371331024142336,tx_secession,Democrats
402,908132242433523712,NoH3Oppress,819371331024142336,tx_secession,America
